geneid,mm,mv
GRMZM2G092568,0.324270495695033,0.0499765659455398
GRMZM2G092296,0.0165023757309942,0.00718636803603598
GRMZM5G847362,0.872349077430506,NA
GRMZM5G877500,0.134548127301677,0.0230795360374678
GRMZM2G033208,0.337732194878153,NA
GRMZM2G033192,0.777201929370939,0.0656019502809216
GRMZM2G013038,0.839752777777778,0.065828898547654
GRMZM2G488168,0.92219131860834,NA
GRMZM2G147319,0.00235934601660475,0.000967862265386855
GRMZM2G010740,0.00215373380151722,NA
GRMZM2G010768,0.848389115344163,0.0440267776558345
GRMZM2G321076,0.901980623399169,NA
GRMZM2G019356,0.0025667680697832,0.00126368951056913
GRMZM2G404608,0.0145180814111324,NA
GRMZM2G404603,0.00233710895361381,NA
GRMZM2G404599,0.00325782577119451,0.00191907761839445
GRMZM2G024993,0.00337199724048382,0.00170893503892404
GRMZM2G171395,0.00226336719001263,NA
GRMZM2G171376,0.890915768468672,NA
GRMZM2G110158,0.438178500361737,NA
GRMZM2G121333,0.00252521387249232,0.00113924819897713
GRMZM2G396553,0.00456465309013907,0.00300981441305361
GRMZM2G396562,0.061371149149342,NA
GRMZM5G884319,0.772620632029251,NA
GRMZM2G118355,0.0276122301361052,NA
GRMZM2G118690,0.0636064707127952,0.0250906767557158
GRMZM2G069911,0.00261658155971196,NA
GRMZM2G018006,0.0816412906281143,NA
GRMZM2G083012,0.0630817977401766,0.0108165940042981
GRMZM2G082855,0.0204572639677633,0.005800424365076
GRMZM2G122135,0.123154351851852,0.00810831575373619
GRMZM2G122061,0.232111143633628,0.025071801279127
GRMZM5G811192,0.862753118232643,0.0556835867989982
GRMZM2G381782,0.013735979075586,0.00234979544944087
GRMZM2G021935,0.0918454887218045,0.0319368937343358
AC202122.2_FG001,0.167726096491228,0.0598305367272348
GRMZM2G370155,0.124462434210526,0.013565793411306
GRMZM2G069008,0.0387917722981449,0.00652036752687489
GRMZM2G050418,0.115545519061934,0.0621824595190021
GRMZM2G050410,0.869499555352843,0.0468559483398854
GRMZM2G050333,0.359744906656149,0.056433335640339
GRMZM2G050329,0.316527519933823,0.0376470130599828
GRMZM2G350319,0.67937959390756,0.0560585334281462
GRMZM2G050166,0.045158451795923,0.00617584482059715
GRMZM2G000909,0.31817989575255,0.0518005919046084
GRMZM2G000932,0.00411640674214518,0.00185963507713563
GRMZM2G167966,0.0919170882232266,0.0337336065205362
GRMZM2G467992,0.00333671571233491,0.0018651626046325
GRMZM2G304528,0.00304904250870389,0.00134628843100634
GRMZM2G006973,0.00265492783421797,NA
GRMZM2G048557,0.0100709484678079,NA
GRMZM2G348921,0.12738314895602,0.0314459139758375
GRMZM2G092797,0.252308796456484,0.0301652198453065
GRMZM5G825935,0.521436827080877,NA
GRMZM2G703807,0.869549885592436,0.0573821802934787
GRMZM5G871262,0.16375133011902,0.0114315310480986
AC234164.1_FG003,0.844357502288852,0.0789622323011178
AC234164.1_FG004,0.0759852333100858,0.0238278854583694
GRMZM2G051247,0.371243628497191,0.0244818391130586
GRMZM2G030051,0.67743599718729,0.128681790799786
GRMZM2G029863,0.00279440665288418,0.00151108668492887
GRMZM2G029798,0.00237387336269791,0.00127133501945856
GRMZM2G335052,0.00364254761924471,0.00184905003665318
AC193658.3_FG001,0.326372479283422,0.13402828304612
GRMZM2G071491,0.711305174953472,0.0469356975342454
GRMZM2G071602,0.237970754328871,NA
GRMZM5G882758,0.213949745963134,0.0525461954505445
GRMZM5G825515,0.0174022312958971,0.00523447316878375
GRMZM5G809335,0.0152607628401488,0.00782754202156031
GRMZM2G352108,0.101808651043262,0.0877621364709481
GRMZM2G046644,0.168457114066489,0.122245551394786
GRMZM2G046528,0.795069146324563,NA
GRMZM2G108565,0.384399169656688,0.0439058619091134
GRMZM2G083711,0.0028122490616832,0.00137795469677359
GRMZM2G383540,0.0284794799574785,0.00540894705157762
GRMZM2G010649,0.21324561023403,0.0247139308346832
GRMZM5G869917,0.066446860410831,0.0317114058875743
GRMZM2G444466,1,0
AC194878.3_FG001,0.876904965587738,NA
GRMZM2G325168,0.945344017094017,0.0120886544746104
AC194878.3_FG002,0.865199528195494,0.0669104255692632
GRMZM2G119359,0.160139428389827,0.0215934114901017
GRMZM2G119411,0.173954488878881,0.0259404900389461
GRMZM2G303775,0.0178217879582721,0.00764680632812535
GRMZM2G042323,0.166681354199134,0.0268552423019878
GRMZM2G042080,0.265102277207179,0.069823481322335
GRMZM2G344634,0.170794911102399,0.0376667244566407
GRMZM2G041994,0.481694026175872,0.0576608892933074
GRMZM2G059361,0.797500168587081,0.0793227394701508
GRMZM2G083716,0.152408185092289,NA
GRMZM2G389009,0.918452325320759,0.0327719762525251
GRMZM2G154146,0.790960537490247,NA
GRMZM2G703841,0.862127671151563,NA
GRMZM2G062565,0.659827760577915,0.148919402830237
GRMZM2G090697,0.507789715230104,0.0745994344932023
GRMZM2G093312,0.807502644555164,0.102038969350845
GRMZM2G093291,0.00353867120693071,0.00168855774531917
GRMZM2G393146,0.138555207195136,0.00914361271409677
GRMZM2G152373,0.17902146683977,0.0574612661423271
GRMZM2G136838,0.0310421619293699,0.0105837950024421
AC211740.3_FG005,0.887447890496786,NA
GRMZM5G847530,0.13316161642222,0.0313094344708426
GRMZM5G817759,0.121972236144117,0.0234550369181539
GRMZM5G870176,0.46970138474689,0.0511706593881423
GRMZM2G051949,0.00316533469135927,0.00135605415718222
GRMZM2G051890,0.343715619570179,0.0839288190897864
GRMZM2G044824,0.00185395149523368,0.000687940800353463
GRMZM2G093195,0.00235091340336027,0.00127917224415124
GRMZM2G475293,0.00301698223423141,0.001127991911256
GRMZM2G475360,0.0916391539687102,0.018469904157556
GRMZM2G030216,0.00374681779176201,0.0014071764216995
GRMZM2G030252,0.00295528160527802,0.000777769369885164
GRMZM2G367650,0.104011403193665,0.0454261955234998
GRMZM2G367638,0.0063116570702355,0.00427083924837966
GRMZM2G066862,0.00350710795575244,0.001548178162052
GRMZM2G066775,0.004453541886879,0.00300690632498299
GRMZM2G156218,0.82579811780764,0.0830469405665786
GRMZM2G151993,0.328031486828536,0.0353845585669422
GRMZM2G152025,0.278153554655318,NA
GRMZM2G168143,0.0285335876474746,0.0120858015007289
GRMZM2G168214,0.00178619561757031,0.000833411202459049
GRMZM2G084739,0.00422033181959653,0.00165858149679134
GRMZM2G084944,0.0527803088986693,0.0153806174301777
GRMZM2G084968,0.436094497858952,NA
GRMZM2G135052,0.125171135013906,0.0416333554558607
GRMZM2G135044,0.0574225836111813,0.0249381548596686
GRMZM2G135039,0.916345234137217,0.0420163518170195
GRMZM2G037591,0.00470889252770371,0.00279871392923258
GRMZM2G037624,0.167509167946651,NA
GRMZM2G051785,0.114741227165818,0.0381150638232388
GRMZM2G040995,0.43882736888372,0.0259562451008361
GRMZM2G426678,0.396415560172216,NA
GRMZM2G426688,0.883523493606539,NA
GRMZM2G041765,0.0816267354596359,0.014055316944428
GRMZM2G042084,0.754387655529435,0.0533015822974191
GRMZM2G042127,0.00309649921004225,0.00107039525021165
GRMZM2G049693,0.194878643520057,0.0241238951502033
GRMZM2G041668,0.0053156609354268,NA
GRMZM2G703868,0.113736660969212,0.0528289400432505
GRMZM2G017060,0,NA
GRMZM2G147112,0,NA
GRMZM2G440219,0,NA
GRMZM2G053588,0.282906358306131,0.00816321817835763
GRMZM2G153792,0.207650768957485,NA
GRMZM5G805350,0.0287760526315789,0.0123096178070175
AC206582.2_FG002,0.142212611744134,0.0222528737789991
GRMZM2G513753,0.7528859375,0.125288290058726
GRMZM2G052389,0.193498266023192,0.0350671978239659
GRMZM2G153969,0.00518587034095935,0.00192162136700374
GRMZM2G154093,0.00214945778686198,0.000917429983534889
GRMZM2G154229,0.514249837177828,0.0415948535399528
GRMZM2G459172,0.882494338025279,NA
GRMZM2G459156,0.330324278111657,NA
GRMZM2G163914,0.161164257992844,NA
GRMZM2G163877,0.0328088830116581,0.00716357572994391
GRMZM2G037954,0.894455489976176,0.0471595923506838
AC187901.4_FG004,0.8866826980997,0.0636213467610513
GRMZM2G053210,0.0333670758630096,0.003621438596111
GRMZM2G156121,0.226707284946348,0.0567097331423287
GRMZM2G156129,0.893413784461153,0.024643136118073
GRMZM2G306859,0.444248066926576,0.0430495365226337
GRMZM2G452016,0.254739385714081,0.0342957989414022
GRMZM2G150884,0.366519848385261,0.0685006647961304
GRMZM2G150872,0.868955287524367,0.0462988115898406
GRMZM2G067408,0.00281184143865473,0.00109937680921394
GRMZM2G156372,0.511992422758286,0.0576951708485718
GRMZM2G156376,0.547506916782063,NA
AC205165.3_FG002,0.892787138336809,0.0575000289058595
GRMZM2G472428,0.450121966605596,0.0416960600291935
GRMZM2G167216,0.00305692860596111,0.00113551603938636
AC187789.3_FG001,0.00318400167084378,0.00191910468573394
GRMZM2G136155,0.048407338545523,0.0141964710568306
GRMZM2G434839,0.903284082584924,0.0310279015293546
GRMZM2G033175,0.0209374365473922,0.0137833776983015
GRMZM2G176230,0.00391567187636715,0.00156126360887798
GRMZM2G703903,0.833355441780442,0.103351575613276
GRMZM2G060163,0.0471914928483945,0.00636443815943007
GRMZM5G843571,0.833740061175542,0.0821750252482666
GRMZM2G058407,0.0238809762538441,0.0110090009870503
GRMZM2G004824,0.789349051112008,0.086497909426439
GRMZM2G402753,0.847074437557392,0.0823789502230093
GRMZM2G096184,0.0136882138361344,0.00540226728313678
GRMZM2G308595,0.0120325864333895,NA
GRMZM2G168956,0.0110776676776096,0.00739914428895514
GRMZM2G583062,0.747655590519946,0.084388627238613
GRMZM5G866053,0.00321395833333333,0.00224162271650327
GRMZM2G140467,0.837318783068783,0.0697840597883598
GRMZM2G105364,0.32944874479118,NA
GRMZM5G834313,0.575863752563226,NA
GRMZM2G058026,0.00244473572716172,0.00103476006642573
GRMZM2G057983,0.140270318818183,0.0172426946348357
GRMZM2G057966,0.854903742784993,0.0478765958508962
GRMZM2G308907,0.208588887284579,0.0875399135942281
AC209651.2_FG001,0.895850578020464,NA
GRMZM2G164248,0.903277539902235,0.0571262077779987
GRMZM2G031479,0.0136084195822561,0.00820346704198143
GRMZM2G058675,0.0189723053250296,0.00669774876722375
GRMZM2G165086,0.440507938981108,NA
AC225716.2_FG006,0.540638931700776,0.0891337141331133
AC225716.2_FG003,0.373341974407068,0.039650190775865
GRMZM2G137690,0.251590477725462,0.0328497022744417
GRMZM2G015645,0.769103358843537,0.149588296215986
GRMZM2G015426,0.641659462661012,0.0641098588034985
AC216886.3_FG003,0.00339221377566559,0.00157596834513222
AC216886.3_FG002,0.00286741341655396,0.00162171616970702
AC216886.3_FG001,0.00271585104497078,0.00122367766064988
GRMZM2G065355,0.103485078475147,0.0107373330673969
GRMZM2G457415,0.456308003517196,0.0439982092827156
GRMZM2G144173,0.0575083874919245,0.00879021588134612
GRMZM5G800429,0.872712176381854,0.0677068629351515
GRMZM2G703960,0.900907909663865,0.0452521672282701
GRMZM2G145720,0.00420986998467649,0.00221763170317728
GRMZM2G060522,0.0364524638221813,0.00963949897190147
GRMZM2G438129,0.13358443250707,0.0367370181588072
GRMZM2G107901,0.393360517097216,0.104491342427144
GRMZM2G405368,0.068418866667211,0.0360786772462846
GRMZM2G065612,0.207774729659873,0.0263265109533075
GRMZM2G150406,0.103259598403689,0.0222412917644806
GRMZM5G823826,0.00344906062289963,0.00126467002622784
GRMZM2G455687,0.443128170413465,0.0417415248702214
GRMZM2G121345,0.881686010981024,0.0431963638558781
AC215875.3_FG001,0.922562466966198,0.0377545931264596
GRMZM2G057602,0.877761488846551,0.0245504898567119
AC203761.3_FG002,0.605505329212685,0.0196616555830936
GRMZM5G883025,0.941328214519571,0.0310560377702074
AC220924.2_FG004,0.922213122913062,0.0334907535490463
GRMZM5G847520,0.932986260335227,0.0338318146066036
GRMZM5G894110,0.0961124390838207,0.0322076790204678
GRMZM5G836332,0.30349112864606,0.0248896989267967
GRMZM5G874091,0.837750614035088,0.0474713386758563
GRMZM2G071613,0.331008544276773,0.0606885704833838
GRMZM2G408376,0.0520931704623636,0.0128354743024088
GRMZM2G408359,0.241783682562043,0.02710714000274
GRMZM2G408325,0.383441862252973,NA
GRMZM2G109399,0.83084100877193,0.0343197921955624
GRMZM2G408308,0.188165102416594,NA
GRMZM2G002617,0.0878303563473132,0.00948887805029691
GRMZM2G175243,0.00596345599155842,0.00208660890205497
AC196437.3_FG001,0.90224346620227,0.0392143359230247
GRMZM2G144610,0.00341419542865879,0.00170691831780568
GRMZM5G844143,0.173858754333652,NA
GRMZM5G888793,0.0374151116557734,0.0086760107205309
GRMZM5G852723,0.796491228070175,NA
GRMZM5G824351,0.397245734212182,0.177480697404666
GRMZM5G866940,0.133316361621203,0.0374899731675515
GRMZM2G005424,0.824339701701831,0.058305556277472
AC214790.3_FG001,0.00199495924495924,0.000775857893607894
GRMZM2G065848,0.790877317691195,0.111367689950189
GRMZM2G167576,0.00698462809025245,0.00311174389651122
GRMZM2G099967,0.00584197303921569,0.00309036987268416
GRMZM2G034318,0.0132780300153825,0.00663506409893815
GRMZM2G071750,0.00469320800888138,0.00226314960831222
AC204472.3_FG002,0.0337938131313131,0.0140109972820308
GRMZM2G010637,0.450308110998467,0.0326230176735543
GRMZM2G099745,0.0231216962524655,0.00805132968441815
GRMZM2G027958,0.00254077698082299,0.000998144378992229
GRMZM2G129196,0.841755632316722,NA
GRMZM2G008539,0.00875657023492597,0.00274351382942465
GRMZM2G118873,0.0174503941038421,0.00298714098200269
GRMZM2G056826,0.126196005426025,NA
GRMZM2G483624,0.895834276043158,0.0570188388219502
GRMZM2G483622,0.555073647660819,0.0902792282980736
GRMZM2G022470,0.56219175043998,NA
AC196171.6_FG002,0.301884347170678,NA
GRMZM2G096909,0.0722603007257432,0.00779886451733196
GRMZM2G027665,0.251099347869541,0.0345664410533521
GRMZM2G332452,0.936417158767159,NA
AC188756.2_FG004,0.849044911578097,NA
GRMZM5G883100,0.864587988110232,NA
GRMZM2G020588,0.817358745836245,NA
GRMZM2G013398,0.30243352457353,0.0600483700883875
GRMZM5G871096,0.731852657712068,0.0936374475507485
GRMZM5G823111,0.667651746420791,0.0993745087328231
GRMZM2G076303,0.466847730637355,0.0253944239187827
AC194031.3_FG002,0.866019607843137,NA
GRMZM2G073123,0.0500026379316857,0.0145584970215656
AC193592.3_FG001,0.771176501160518,0.0632160241236576
GRMZM2G440688,0.0028249809052375,NA
GRMZM2G465868,0.00325737106246007,0.00136456349789916
GRMZM2G059169,0.257006658496732,0.0841549520238249
GRMZM2G133050,0.0851661617169768,0.012687818489352
GRMZM2G313327,0.692617063492064,NA
GRMZM2G033029,0.0748254755539542,0.0303347512849113
GRMZM2G111920,0.0188117740905967,0.0119209325188651
GRMZM2G019859,0.00319942443109462,NA
GRMZM5G815338,0.86025485008378,0.0434198588992895
GRMZM2G538535,0.00525618071657158,0.00344859341469265
GRMZM5G803381,0.0511643992133311,0.0294251893839396
GRMZM2G429442,0.25400395572264,0.0203864538387636
GRMZM2G405387,0.77607315566915,0.0724090650315874
GRMZM2G400694,0.393406691667895,0.11087521430015
GRMZM2G400720,0.097875,0.0460319302631579
GRMZM2G400725,0.0139001811250816,0.00455533847441811
GRMZM5G868431,0.00302866524425759,0.00149230485259669
GRMZM2G089506,0.00519865252666723,0.00288208138605761
GRMZM5G849243,0.902124057314313,0.0492092106476602
GRMZM2G070603,0.00448633162874996,0.00221406610057649
GRMZM2G370928,0.00286732155407916,0.00102065652812779
GRMZM2G330581,0.900358511569044,NA
GRMZM2G033685,0.00489019607843137,NA
GRMZM2G168099,0.637300528447558,NA
AC199543.4_FG004,0.00303571551427589,0.00115388255073959
GRMZM2G704100,0.851282592427997,0.0941408815906583
GRMZM2G439459,0.00526606130805899,0.00267451538789501
GRMZM2G340619,0.446543739592998,0.175780526558789
GRMZM2G509386,0.881455116959064,0.0318272219498911
GRMZM2G420619,0.806211544705346,NA
AC210595.3_FG004,0.72393220659778,0.0917139477253954
GRMZM2G121418,0.0341157662217206,NA
GRMZM2G121308,0.0317924097994197,NA
GRMZM2G099740,0.042307031850206,0.0352514700606613
GRMZM2G358991,0.0409617449721116,NA
AC206169.3_FG002,0.0367233119377107,NA
GRMZM2G163178,0.752181962785114,0.0799850939491991
GRMZM2G465169,0.147379318830302,0.0178824144170003
AC187809.3_FG005,0.80768064525335,NA
GRMZM2G047178,0.282119392875541,0.0216186140501704
GRMZM2G047105,0.407034886262013,0.162084438815166
GRMZM5G874430,0.883538547969645,0.0563871360238057
GRMZM2G352607,0.0896044191093676,0.00641201612409647
GRMZM2G093111,1,NA
GRMZM2G110993,0.0460744503837719,0.00706719228810489
GRMZM2G146308,0.00259905400756794,0.000638926773402714
GRMZM2G704151,0.621292867915017,0.171419759267403
AC213612.3_FG002,0.884828549348589,0.0374781279362211
AC213612.3_FG001,0.68285714141122,0.0587846772861736
GRMZM2G066565,0.875661364704359,NA
GRMZM2G054133,0.884976140975038,0.0709042238919577
AC213651.3_FG005,0.893375,0.0353984848684211
GRMZM2G118019,0.0322256371457343,0.0126531959246361
GRMZM2G420988,0.0548420074827759,0.0076595988907809
GRMZM2G092379,0.0687412514264462,0.0160510701239659
GRMZM2G395842,0.206618282043908,0.030008812520372
GRMZM2G476848,0.00701010899281227,0.00412278869011664
GRMZM2G588623,0.00599707049486461,0.00332759450280112
GRMZM2G074085,0.0883515005414048,NA
GRMZM2G526748,0.645753279993459,0.113672747487578
GRMZM2G374336,0.814062667491239,NA
GRMZM5G849527,0.307692307692308,NA
GRMZM5G864059,0.588736913204998,NA
GRMZM2G382673,0.00390625,0.001953125
GRMZM2G082962,0.054186058909308,NA
GRMZM2G057301,0.00192744174678182,0.000932564036174026
AC217976.3_FG005,0.833812881017904,0.0954420553799831
GRMZM2G158595,0.149076714911747,0.0304488617314172
GRMZM2G158586,0.880957050925953,NA
GRMZM2G446666,0.921604403385286,NA
GRMZM2G446648,0.84575826629306,0.09185043019619
GRMZM2G118702,0.850893698322498,0.0947583457571844
GRMZM2G105173,0.510063316053926,0.0781119729763511
GRMZM2G117166,0.839649237952684,0.0814030143866676
GRMZM2G363183,0.00240384615384615,0.00240384615384615
GRMZM2G363186,0.0114970156477509,0.00556039703850071
AC205712.3_FG003,0.53351837737426,0.0362717559656846
GRMZM2G177084,0.0192000661694627,0.0115078097348054
GRMZM2G177132,0.879992229699865,NA
GRMZM2G475673,0.829194248238967,NA
GRMZM2G151414,0.293783974430916,NA
GRMZM2G369481,0.00424851709982238,0.00297452374836777
GRMZM2G369469,0.00237984711155223,0.00179187501313475
GRMZM2G314125,0.221252010875141,NA
GRMZM2G314094,0.0251995164192533,0.0110378505828107
GRMZM2G085932,0.0702502626623055,NA
GRMZM2G050641,0.0378364461534308,0.00431013022731318
GRMZM2G024005,0.00327296892316093,0.00112952131114186
GRMZM2G376930,0.604786035669959,0.159731285489862
GRMZM5G820617,0.0022237514619883,0.000715989967836257
AC209697.3_FG005,0.882836960082935,0.051441559163325
GRMZM2G113480,0.00379201875624089,0.00246764348914186
GRMZM2G139406,0.918364899050038,0.0323266183039613
GRMZM2G052373,0.21591635376816,0.00983904576499925
GRMZM2G153252,0.863763235259068,NA
GRMZM2G115329,0.00266318182540125,0.0012195152681997
GRMZM2G172152,0.15848077015743,NA
GRMZM2G134382,0.00254701585249744,0.00102752520235918
GRMZM2G062618,0.00261198399873954,0.0011199699694336
GRMZM5G857005,0.836996117076792,0.0828698303350578
GRMZM2G166459,0.00722923923797715,0.00249649042620784
GRMZM2G464263,0.805276281572277,NA
GRMZM2G123604,0.029173929645179,0.0139732814493171
GRMZM2G113532,0.0166206866714297,0.0070965672038316
GRMZM5G865163,1,NA
GRMZM5G871621,0.333333333333333,NA
GRMZM2G132847,0.353884438652773,0.0277753586460189
GRMZM2G131482,0.369389402872011,0.039936970607094
AC203423.3_FG009,0.877987590862255,NA
GRMZM2G027860,0.521906846165849,0.0782043088846598
GRMZM2G027847,0.0020332205714607,0.000785316429418427
GRMZM2G324780,0.883515002101728,0.0639762985456184
GRMZM2G324703,0.796534355250365,NA
GRMZM2G704171,0.00376504576659039,0.0017611716819222
GRMZM2G351786,0.185998930213821,0.00902041499782739
GRMZM2G086641,0.843692710279257,NA
GRMZM2G049811,0.361711185399421,0.0314308973369104
GRMZM2G351074,0.550207380968324,0.0214930352939312
GRMZM2G047104,0.00420688226926617,0.000933878211028366
GRMZM2G704175,0.795672807017544,0.0546001186337055
GRMZM2G412986,0.0033358465570547,0.00158502995369309
GRMZM2G398628,0.79608838544587,0.102096946692635
GRMZM2G435380,0.00253574169101452,0.00105052218384363
GRMZM2G099648,0.165000458290059,NA
GRMZM2G437487,0.887921467709789,0.0635535747772381
GRMZM2G040605,0.288919499567036,0.0539618295559427
